breach,gaze,talk,distance,pedestrian_gender,actor_gender,transportation,pedestrian_group_size,location,date,uphill,coder_id,enter,exit,group_lead_pedestrian,outcome
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-09,FALSE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2019-01-09,FALSE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2019-01-09,FALSE,3,"","",FALSE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2019-01-09,FALSE,3,0:00:28,0:00:31,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2019-01-09,FALSE,3,0:00:28,0:00:31,FALSE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Other,1,PC,2019-01-09,FALSE,3,0:00:39,0:00:40,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-09,FALSE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-09,FALSE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-09,FALSE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-09,FALSE,3,0:01:20,0:01:25,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-09,FALSE,3,0:01:21,0:01:26,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,PC,2019-01-11,FALSE,6,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,PC,2019-01-11,FALSE,6,"","",FALSE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-11,FALSE,6,0:00:32,0:00:34,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-11,FALSE,6,0:00:42,0:00:46,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2019-01-11,FALSE,6,0:01:38,0:01:41,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2019-01-11,FALSE,6,0:01:38,0:01:41,FALSE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-11,FALSE,6,0:01:43,0:01:46,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-11,FALSE,6,0:01:49,0:01:51,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2017-08-16,FALSE,7,0:00:31,0:00:41,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2017-08-16,FALSE,7,0:00:51,0:01:03,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2017-08-16,FALSE,7,0:00:51,0:01:07,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2017-08-16,FALSE,7,0:01:33,0:01:42,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2017-08-17,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2017-08-17,FALSE,7,0:01:26,0:01:36,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2017-08-28,FALSE,7,0:00:00,0:00:04,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2017-08-28,FALSE,7,0:00:46,0:00:55,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2017-08-28,FALSE,7,0:01:01,0:01:12,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,PC,2017-08-28,FALSE,7,0:01:01,0:01:12,FALSE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2017-11-08,FALSE,7,0:01:10,0:01:28,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2017-11-08,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2017-11-08,FALSE,7,0:01:38,0:01:48,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:00:17,0:00:21,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:00:24,0:00:29,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Skateboard,1,Bookstore,2017-11-17,FALSE,7,0:00:33,0:00:36,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:00:41,0:00:47,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:02,0:01:05,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:03,0:01:12,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:23,0:01:33,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:46,0:01:54,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2017-12-01,FALSE,7,0:01:27,0:01:36,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2018-12-03,FALSE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:01:32,0:01:39,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Bike,1,PC,2018-12-03,FALSE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,PC,2018-12-03,FALSE,8,0:01:34,0:01:43,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2018-12-03,FALSE,8,0:01:34,0:01:43,FALSE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:01:52,0:01:56,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,Bookstore,2018-12-03,FALSE,8,0:00:07,0:00:13,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:00:14,0:00:21,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2018-12-03,FALSE,8,0:00:24,0:00:29,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,Bookstore,2018-12-03,FALSE,8,0:00:08,0:00:13,FALSE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2018-12-03,FALSE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2018-12-03,FALSE,8,0:00:32,0:00:35,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Other,1,RIMAC,2018-12-03,FALSE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Skateboard,1,Bookstore,2018-12-03,FALSE,8,0:00:21,0:00:33,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2018-12-03,FALSE,8,0:01:19,0:01:26,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2018-12-03,FALSE,8,0:00:37,0:00:41,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:00:39,0:00:45,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Bike,1,Bookstore,2018-12-03,FALSE,8,0:00:41,0:00:42,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:00:45,0:00:53,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2018-12-03,FALSE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:01:01,0:01:09,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,Bookstore,2018-12-03,FALSE,8,0:01:45,0:01:52,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:01:05,0:01:13,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,FALSE,8,0:01:06,0:01:09,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2018-12-03,FALSE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:00:19,0:00:30,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,RIMAC,2017-12-06,FALSE,7,0:00:52,0:00:57,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,RIMAC,2017-12-06,FALSE,7,0:00:52,0:00:57,FALSE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:01:01,0:01:15,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:01:23,0:01:31,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:01:27,0:01:39,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:00:03,0:00:11,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:00:06,0:00:19,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:00:22,0:00:30,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,RIMAC,2017-12-06,FALSE,7,"","",FALSE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:01:33,0:01:39,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2017-12-11,FALSE,7,0:00:35,0:00:40,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Bike,1,Bookstore,2017-12-11,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2017-12-12,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2017-12-12,FALSE,7,"","",FALSE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,0:01:37,0:01:44,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-09,TRUE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-09,TRUE,3,0:00:40,0:00:45,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-09,TRUE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,2,PC,2019-01-09,TRUE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-09,TRUE,3,0:00:38,0:00:40,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,PC,2019-01-09,TRUE,3,"","",TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,3,PC,2019-01-09,TRUE,3,"","",FALSE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Man,WW,Walking,3,PC,2019-01-09,TRUE,3,0:01:52,0:01:54,FALSE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,3,PC,2019-01-09,TRUE,3,0:01:50,0:01:54,FALSE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-09,TRUE,3,0:01:58,0:02:01,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-11,TRUE,6,0:00:43,0:00:48,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2019-01-11,TRUE,6,0:01:58,0:02:00,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,Bookstore,2018-12-03,TRUE,8,0:01:56,0:02:02,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2018-12-03,TRUE,8,0:00:15,0:00:20,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2018-12-03,TRUE,8,0:00:46,0:00:52,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2018-12-03,TRUE,8,0:00:59,0:01:54,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2018-12-03,TRUE,8,0:01:28,0:01:37,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2018-12-03,TRUE,8,0:01:32,0:01:38,TRUE,Diverge
0,TRUE,FALSE,5 ft,Man,WW,Walking,1,RIMAC,2018-12-03,TRUE,8,0:01:35,0:01:42,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,RIMAC,2018-12-03,TRUE,8,0:01:48,0:01:57,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,TRUE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,PC,2018-12-03,TRUE,8,0:00:44,0:00:49,TRUE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,2,PC,2018-12-03,TRUE,8,0:00:44,0:00:49,FALSE,Diverge
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,TRUE,8,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,TRUE,FALSE,5 ft,Woman,WW,Walking,1,PC,2018-12-03,TRUE,8,0:00:00,0:00:00,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,PC,2018-05-08,FALSE,7,0:01:25,0:01:32,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,MW,Walking,3,PC,2018-05-08,FALSE,7,0:01:19,0:01:35,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,3,PC,2018-05-08,FALSE,7,0:01:19,0:01:35,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,3,PC,2018-05-08,FALSE,7,0:01:19,0:01:35,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,PC,2018-05-08,FALSE,7,0:01:33,0:01:39,TRUE,Diverge
1,FALSE,TRUE,10 ft,Woman,MW,Walking,2,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,MW,Walking,2,PC,2018-05-08,FALSE,7,"","",FALSE,Break
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-08-22,FALSE,4,0:00:03,0:00:23,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-08-22,FALSE,4,0:00:47,0:01:11,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,PC,2017-08-28,FALSE,7,0:00:20,0:00:25,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,PC,2017-08-28,FALSE,7,0:00:56,0:01:04,TRUE,Diverge
1,FALSE,TRUE,10 ft,Woman,MW,Walking,1,PC,2017-08-28,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,0:01:25,0:01:31,TRUE,Diverge
1,FALSE,TRUE,10 ft,Woman,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,0:00:06,0:00:17,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,0:00:17,0:00:30,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,MW,Bike,1,RIMAC,2017-08-29,FALSE,4,0:00:30,0:00:34,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,0:00:30,0:00:42,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,0:00:40,0:00:48,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,3,RIMAC,2017-08-29,FALSE,4,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,MW,Walking,3,RIMAC,2017-08-29,FALSE,4,"","",FALSE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,MW,Walking,3,RIMAC,2017-08-29,FALSE,4,"","",FALSE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,RIMAC,2017-08-29,FALSE,4,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,PC,2017-08-30,FALSE,7,0:00:14,0:00:23,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,PC,2017-08-30,FALSE,7,0:00:24,0:00:30,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,PC,2017-08-30,FALSE,7,0:00:35,0:00:39,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-09-06,FALSE,4,0:00:53,0:01:17,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,RIMAC,2017-09-06,FALSE,4,0:01:36,0:01:53,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-10-31,FALSE,4,0:00:21,0:00:35,TRUE,Diverge
1,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-10-31,FALSE,4,0:00:00,0:00:00,TRUE,Break
0,FALSE,TRUE,10 ft,Man,MW,Bike,1,Bookstore,2017-10-31,FALSE,4,0:00:35,0:00:39,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-10-31,FALSE,4,0:00:48,0:00:59,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-10-31,FALSE,4,0:00:59,0:01:08,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-10-31,FALSE,4,0:01:25,0:01:33,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-10-31,FALSE,4,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-10-31,FALSE,4,0:01:40,0:01:49,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,MW,Bike,1,Bookstore,2017-11-06,FALSE,4,0:00:00,0:00:00,TRUE,Break
1,FALSE,TRUE,10 ft,Man,MW,Bike,1,Bookstore,2017-11-06,FALSE,4,0:00:00,0:00:00,FALSE,Break
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,Bookstore,2017-11-06,FALSE,4,0:00:47,0:00:58,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,MW,Skateboard,1,Bookstore,2017-11-06,FALSE,4,0:00:00,0:00:00,TRUE,Break
0,FALSE,TRUE,10 ft,Other/Uncertain,MW,"",,Bookstore,2017-11-17,FALSE,4,"","",FALSE,""
1,FALSE,TRUE,10 ft,Man,MW,Walking,1,Bookstore,2017-11-17,FALSE,4,0:00:00,0:00:00,TRUE,Break
1,FALSE,TRUE,10 ft,Woman,MW,Walking,2,Bookstore,2017-11-17,FALSE,4,0:00:00,0:00:00,TRUE,Break
1,FALSE,TRUE,10 ft,Woman,MW,Walking,2,Bookstore,2017-11-17,FALSE,4,0:00:00,0:00:00,FALSE,Break
1,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-11-17,FALSE,4,0:00:00,0:00:00,TRUE,Break
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,Bookstore,2017-11-17,FALSE,4,0:01:40,0:01:49,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-11-17,FALSE,4,0:01:45,0:01:54,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Skateboard,1,RIMAC,2017-11-22,FALSE,4,0:00:15,0:00:20,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-11-22,FALSE,4,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-11-22,FALSE,4,"","",FALSE,Break
0,FALSE,TRUE,10 ft,Woman,MW,Bike,1,RIMAC,2017-11-22,FALSE,4,0:00:34,0:00:39,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-11-22,FALSE,4,0:00:45,0:01:03,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-11-22,FALSE,4,0:00:57,0:01:08,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,RIMAC,2017-11-22,FALSE,4,0:00:53,0:01:11,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-11-22,FALSE,4,0:01:00,0:01:14,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-11-22,FALSE,4,0:01:07,0:01:22,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Skateboard,1,RIMAC,2017-11-22,FALSE,4,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,RIMAC,2017-11-22,FALSE,4,0:02:00,0:02:04,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,PC,2017-12-12,FALSE,7,0:00:55,0:01:00,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,PC,2017-12-12,FALSE,7,0:01:41,0:01:50,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,PC,2017-12-12,FALSE,7,0:01:56,0:02:02,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-12-13,FALSE,4,0:00:00,0:00:24,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,RIMAC,2017-12-13,FALSE,4,0:00:05,0:00:23,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-12-13,FALSE,4,0:00:46,0:00:57,TRUE,Diverge
1,FALSE,TRUE,10 ft,Woman,MW,Walking,2,RIMAC,2017-12-13,FALSE,4,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Woman,MW,Walking,2,RIMAC,2017-12-13,FALSE,4,"","",FALSE,Break
1,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-12-13,FALSE,4,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,Bookstore,2017-08-22,TRUE,4,0:00:12,0:00:18,TRUE,Diverge
0,FALSE,TRUE,10 ft,Other/Uncertain,MW,"",,RIMAC,2017-08-29,TRUE,4,"","",FALSE,""
0,FALSE,TRUE,10 ft,Other/Uncertain,MW,"",,RIMAC,2017-09-06,TRUE,4,"","",FALSE,""
0,FALSE,TRUE,10 ft,Other/Uncertain,MW,"",,Bookstore,2017-10-31,TRUE,1,"","",FALSE,""
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,Bookstore,2017-10-31,TRUE,4,0:00:45,0:00:54,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Skateboard,1,Bookstore,2017-11-06,TRUE,4,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,MW,Skateboard,1,Bookstore,2017-11-06,TRUE,4,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
1,FALSE,TRUE,10 ft,Man,MW,Walking,1,Bookstore,2017-11-17,TRUE,4,0:00:00,0:00:00,TRUE,Break
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,Bookstore,2017-11-17,TRUE,4,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,Bookstore,2017-11-17,TRUE,4,0:00:00,0:00:00,TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,MW,Walking,4,Bookstore,2017-11-17,TRUE,4,0:01:23,0:01:31,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,4,Bookstore,2017-11-17,TRUE,4,0:01:22,0:01:31,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,4,Bookstore,2017-11-17,TRUE,4,0:01:20,0:01:31,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,4,Bookstore,2017-11-17,TRUE,4,0:01:18,0:01:31,FALSE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-11-17,TRUE,4,0:01:28,0:01:50,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-11-17,TRUE,4,0:01:28,0:01:53,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,MW,Walking,1,Bookstore,2017-11-17,TRUE,4,0:01:58,0:02:03,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,MW,Walking,1,RIMAC,2017-11-22,TRUE,4,"","",TRUE,Within Bounds No Divergence
